time,well_I1_BHP,well_I1_BHT,well_I1_perf_0_molar_rate_G,well_I1_perf_0_molar_rate_L,well_I1_molar_rate_G_by_sum_perfs,well_I1_molar_rate_L_by_sum_perfs,well_I1_molar_rate_G_at_wh,well_I1_molar_rate_L_at_wh,well_I1_perf_0_mass_rate_G,well_I1_perf_0_mass_rate_L,well_I1_mass_rate_G_by_sum_perfs,well_I1_mass_rate_L_by_sum_perfs,well_I1_mass_rate_G_at_wh,well_I1_mass_rate_L_at_wh,well_I1_perf_0_volumetric_rate_G,well_I1_perf_0_volumetric_rate_L,well_I1_volumetric_rate_G_by_sum_perfs,well_I1_volumetric_rate_L_by_sum_perfs,well_I1_volumetric_rate_G_at_wh,well_I1_volumetric_rate_L_at_wh,well_I1_perf_0_molar_rate_CO2,well_I1_perf_0_molar_rate_H2O,well_I1_molar_rate_CO2_by_sum_perfs,well_I1_molar_rate_H2O_by_sum_perfs,well_I1_molar_rate_CO2_at_wh,well_I1_molar_rate_H2O_at_wh,well_I1_perf_0_mass_rate_CO2,well_I1_perf_0_mass_rate_H2O,well_I1_mass_rate_CO2_by_sum_perfs,well_I1_mass_rate_H2O_by_sum_perfs,well_I1_mass_rate_CO2_at_wh,well_I1_mass_rate_H2O_at_wh,well_I1_perf_0_advective_heat_rate_G,well_I1_perf_0_advective_heat_rate_L,well_I1_advective_heat_rate_G_by_sum_perfs,well_I1_advective_heat_rate_L_by_sum_perfs,well_I1_advective_heat_rate_G_at_wh,well_I1_advective_heat_rate_L_at_wh
740.0,203.39241030727146,313.15000000000003,2272.2108436927156,0.0,2272.2108436927156,0.0,2272.21085946532,0.0,99999.99273558253,0.0,99999.99273558253,0.0,99999.9934297348,0.0,120.04502897759885,0.0,120.04502897759885,0.0,120.04511176955124,0.0,2272.257972119405,0.0002513277109020363,2272.257972119405,0.0002513277109020363,2272.257967706037,0.00025132771133710616,100002.07335297501,0.004527668711900184,100002.07335297501,0.004527668711900184,100002.07315874269,0.004527668719737968,-23235831.34546999,0.0,-23235831.34546999,0.0,-23235807.33383742,0.0
750.0,203.42756721536745,313.15000000000003,2272.210813641416,0.0,2272.210813641416,0.0,2272.2108520772017,0.0,99999.99141302185,0.0,99999.99141302185,0.0,99999.99310458069,0.0,120.03847572389888,0.0,120.03847572389888,0.0,120.03855728741335,0.0,2272.2572141218334,0.00025132739180187895,2272.2572141218334,0.00025132739180187895,2272.2572327332646,0.0002513273947484374,100002.0399935019,0.004527662963310849,100002.0399935019,0.004527662963310849,100002.04081259095,0.004527663016393101,-23236442.936249606,0.0,-23236442.936249606,0.0,-23236419.778455842,0.0
760.0,203.37714689365689,313.15000000000003,2272.2108502561387,0.0,2272.2108502561387,0.0,2272.2108438782616,0.0,99999.99302444006,0.0,99999.99302444006,0.0,99999.99274374971,0.0,120.04787090303202,0.0,120.04787090303202,0.0,120.047956177003,0.0,2272.258286537731,0.0002513278477852652,2272.258286537731,0.0002513278477852652,2272.258259343866,0.00025132784575783917,100002.08719052552,0.0045276711778515525,100002.08719052552,0.0045276711778515525,100002.08599372354,0.004527671141327474,-23235566.449917912,0.0,-23235566.449917912,0.0,-23235541.270120505,0.0
770.0,203.40395156813395,313.15000000000003,2272.2108207717188,0.0,2272.2108207717188,0.0,2272.21085574498,0.0,99999.99172682855,0.0,99999.99172682855,0.0,99999.99326600163,0.0,120.04287571312025,0.0,120.04287571312025,0.0,120.04296008838074,0.0,2272.2577135431675,0.0002513276050478671,2272.2577135431675,0.0002513276050478671,2272.257728201076,0.00025132760760052927,100002.0619730348,0.004527666804937326,100002.0619730348,0.004527666804937326,100002.06261812936,0.004527666850923534,-23236032.32917825,0.0,-23236032.32917825,0.0,-23236008.365256406,0.0
780.0,203.36118664505875,313.15000000000003,2272.2108502594606,0.0,2272.2108502594606,0.0,2272.210848378807,0.0,99999.99302458766,0.0,99999.99302458766,0.0,99999.99294182006,0.0,120.05084413276774,0.0,120.05084413276774,0.0,120.05093138904635,0.0,2272.258602468499,0.00025132798953386167,2272.258602468499,0.00025132798953386167,2272.258579490965,0.0002513279880010054,100002.10109463862,0.004527673731452518,100002.10109463862,0.004527673731452518,100002.10008339737,0.004527673703838113,-23235288.868839014,0.0,-23235288.868839014,0.0,-23235263.286509592,0.0
790.0,203.36056359767977,313.15000000000003,2272.2108391713273,0.0,2272.2108391713273,0.0,2272.2108598716914,0.0,99999.992536599,0.0,99999.992536599,0.0,99999.99344762194,0.0,120.05096060700689,0.0,120.05096060700689,0.0,120.05104812850514,0.0,2272.2586034158007,0.00025132799382392824,2272.2586034158007,0.00025132799382392824,2272.258603189924,0.0002513279947930031,100002.10113632938,0.004527673808738067,100002.10113632938,0.004527673808738067,100002.10112638856,0.004527673826195951,-23235277.662351012,0.0,-23235277.662351012,0.0,-23235252.550762348,0.0
800.0,203.3720620720045,313.15000000000003,2272.2108319736503,0.0,2272.2108319736503,0.0,2272.210859203135,0.0,99999.99221982827,0.0,99999.99221982827,0.0,99999.9934181978,0.0,120.04881749729132,0.0,120.04881749729132,0.0,120.04890480924666,0.0,2272.2583694756568,0.0002513278909878497,2272.2583694756568,0.0002513278909878497,2272.25837585371,0.0002513278926818553,100002.09084062366,0.004527671956146113,100002.09084062366,0.004527671956146113,100002.09112132175,0.004527671986663623,-23235477.750188693,0.0,-23235477.750188693,0.0,-23235452.846985098,0.0
810.0,203.37588377692413,313.15000000000003,2272.210836631071,0.0,2272.210836631071,0.0,2272.2108596695434,0.0,99999.992424801,0.0,99999.992424801,0.0,99999.99343872406,0.0,120.04810453734206,0.0,120.04810453734206,0.0,120.0481924606815,0.0,2272.258298298196,0.0002513278575219265,2272.258298298196,0.0002513278575219265,2272.258300324972,0.00025132785874616763,100002.08770810362,0.004527671353257506,100002.08770810362,0.004527671353257506,100002.08779730203,0.00452767137531221,-23235544.589223858,0.0,-23235544.589223858,0.0,-23235519.42740997,0.0
820.0,203.4116969453937,313.15000000000003,2272.2108120270823,0.0,2272.2108120270823,0.0,2272.210851556699,0.0,99999.99134197645,0.0,99999.99134197645,0.0,99999.99308167474,0.0,120.04142882679659,0.0,120.04142882679659,0.0,120.04151595309378,0.0,2272.257545356578,0.0002513275345669426,2272.257545356578,0.0002513275345669426,2272.2575640966297,0.00025132753761176877,100002.05457114299,0.004527665535223472,100002.05457114299,0.004527665535223472,100002.05539589268,0.004527665590076014,-23236167.832273494,0.0,-23236167.832273494,0.0,-23236143.2650674,0.0
830.0,203.37454204786397,313.15000000000003,2272.2108494523477,0.0,2272.2108494523477,0.0,2272.210851169204,0.0,99999.99298906546,0.0,99999.99298906546,0.0,99999.9930646243,0.0,120.04835168333727,0.0,120.04835168333727,0.0,120.04844211349825,0.0,2272.258338495408,0.00025132787089241946,2272.258338495408,0.00025132787089241946,2272.258318542355,0.00025132786974182064,100002.0894771829,0.0045276715941269365,100002.0894771829,0.0045276715941269365,100002.08859904905,0.004527671573398899,-23235522.285438877,0.0,-23235522.285438877,0.0,-23235495.966924306,0.0
840.0,203.36900964061763,313.15000000000003,2272.210840882562,0.0,2272.210840882562,0.0,2272.2108596568005,0.0,99999.9926119097,0.0,99999.9926119097,0.0,99999.99343816384,0.0,120.04938249598929,0.0,120.04938249598929,0.0,120.04947380591547,0.0,2272.258439648239,0.000251327919112234,2272.258439648239,0.000251327919112234,2272.2584367694362,0.00025132791984887516,100002.09392891898,0.004527672462806895,100002.09392891898,0.004527672462806895,100002.0938022229,0.004527672476077486,-23235425.815348815,0.0,-23235425.815348815,0.0,-23235399.677627757,0.0
850.0,203.38723594654232,313.15000000000003,2272.2108265339216,0.0,2272.2108265339216,0.0,2272.2108577864906,0.0,99999.99198042451,0.0,99999.99198042451,0.0,99999.99335584993,0.0,120.04598542434769,0.0,120.04598542434769,0.0,120.04607624198744,0.0,2272.2580609972993,0.000251327755253803,2272.2580609972993,0.000251327755253803,2272.2580707649654,0.00025132775736986455,100002.07726449115,0.004527669510897261,100002.07726449115,0.004527669510897261,100002.07769436612,0.00452766954901811,-23235742.887763806,0.0,-23235742.887763806,0.0,-23235717.17250231,0.0
860.0,203.36786285478408,313.15000000000003,2272.210845845558,0.0,2272.210845845558,0.0,2272.2108569463053,0.0,99999.99283033125,0.0,99999.99283033125,0.0,99999.99331887506,0.0,120.04959484909872,0.0,120.04959484909872,0.0,120.04968742192166,0.0,2272.25846757333,0.00025132792985144424,2272.25846757333,0.00025132792985144424,2272.2584567200674,0.000251327929732061,100002.09515790225,0.004527672656273768,100002.09515790225,0.004527672656273768,100002.09468025016,0.0045276726541230786,-23235406.3199015,0.0,-23235406.3199015,0.0,-23235379.672798093,0.0
870.0,203.38535644699368,313.15000000000003,2272.2108268303587,0.0,2272.2108268303587,0.0,2272.2108578694874,0.0,99999.99199347087,0.0,99999.99199347087,0.0,99999.99335950281,0.0,120.0463343689541,0.0,120.0463343689541,0.0,120.04642660292589,0.0,2272.2580994442405,0.00025132777206357033,2272.2580994442405,0.00025132777206357033,2272.258108743089,0.00025132777415137595,100002.07895654102,0.00452766981372522,100002.07895654102,0.00452766981372522,100002.07936578334,0.004527669851337038,-23235710.516461264,0.0,-23235710.516461264,0.0,-23235684.430377346,0.0
880.0,203.3538794873894,313.15000000000003,2272.2108481457535,0.0,2272.2108481457535,0.0,2272.2108536663295,0.0,99999.99293156403,0.0,99999.99293156403,0.0,99999.99317452456,0.0,120.05219916639648,0.0,120.05219916639648,0.0,120.05229366315297,0.0,2272.2587441856554,0.0002513280540134237,2272.2587441856554,0.0002513280540134237,2272.258727380467,0.0002513280532719342,100002.10733161068,0.004527674893051828,100002.10733161068,0.004527674893051828,100002.10659201434,0.004527674879693894,-23235163.32912384,0.0,-23235163.32912384,0.0,-23235136.053797524,0.0
890.0,203.35294716853252,313.15000000000003,2272.210838046722,0.0,2272.210838046722,0.0,2272.2108600858896,0.0,99999.9924871058,0.0,99999.9924871058,0.0,99999.99345704945,0.0,120.05237304856023,0.0,120.05237304856023,0.0,120.05246777662774,0.0,2272.2587520757866,0.0002513280611365997,2272.2587520757866,0.0002513280611365997,2272.2587519083195,0.00025132806222632564,100002.10767885538,0.004527675021375843,100002.10767885538,0.004527675021375843,100002.10767148512,0.004527675041007256,-23235146.819697432,0.0,-23235146.819697432,0.0,-23235119.87916623,0.0
900.0,203.35305584201694,313.15000000000003,2272.2108374648546,0.0,2272.2108374648546,0.0,2272.210859711008,0.0,99999.99246149778,0.0,99999.99246149778,0.0,99999.99344055091,0.0,120.05235260251705,0.0,120.05235260251705,0.0,120.05244750126911,0.0,2272.2587494134805,0.00025132806011391,2272.2587494134805,0.00025132806011391,2272.258749423703,0.00025132806122413133,100002.10756168725,0.004527675002952089,100002.10756168725,0.004527675002952089,100002.10756213719,0.004527675022952726,-23235148.748045243,0.0,-23235148.748045243,0.0,-23235121.768338595,0.0
910.0,203.38874819775103,313.15000000000003,2272.210811026885,0.0,2272.210811026885,0.0,2272.21085231828,0.0,99999.99129795974,0.0,99999.99129795974,0.0,99999.99311519388,0.0,120.04570047005646,0.0,120.04570047005646,0.0,120.04579405354092,0.0,2272.2580153517692,0.0002513277400491509,2272.2580153517692,0.0002513277400491509,2272.2580347484154,0.00025132774326466246,100002.07525563135,0.004527669236985454,100002.07525563135,0.004527669236985454,100002.07610927775,0.004527669294912894,-23235769.652351886,0.0,-23235769.652351886,0.0,-23235743.46182992,0.0
912.5,203.3776711781751,313.15000000000003,2272.2108603422134,0.0,2272.2108603422134,0.0,2272.210859360103,0.0,99999.99346832818,0.0,99999.99346832818,0.0,99999.99342510548,0.0,120.04776497263167,0.0,120.04776497263167,0.0,120.04785926620208,0.0,2272.258287747854,0.00025132784427323284,2272.258287747854,0.00025132784427323284,2272.258264360035,0.00025132784280390384,100002.08724378304,0.0045276711145822894,100002.08724378304,0.0045276711145822894,100002.08621448514,0.004527671088112328,-23235577.943553668,0.0,-23235577.943553668,0.0,-23235550.561790124,0.0
